company_name,product_name,category,details
arag,Betriebliche Krankenversicherung,Gewerbeversicherung,"Mehrfach geschützt mit nur einem Vertrag
Immer mit Firmenrechtsschutz – Betriebshaftpflicht und/oder Sachschutz nach Wahl
Zusatzschutz nach Bedarf – mit unseren hinzuwählbaren Bausteinen
Preisvorteil und Schadenfreiheitsrabatt inklusive
Nur ein Ansprechpartner für Ihre Vertragsangelegenheiten
Bis zu 50 Prozent Ersparnis bei Schadenfreiheit
Einfacher Versicherungswechsel, grundsätzlich ohne doppelte Kosten
Inklusive Rechtsschutz rund um die DSGVO
Zugriff auf eine umfassende Datenbank mit aktuellen Informationen und rechtlich geprüften Mustervorlagen für den Datenschutz mit dem ARAG Online Rechts-Service
Experten-Hotline für Ihre Fragen zum Thema Datenschutz
In der Premium-Variante auch mit WebCheck für Ihre Website
Rückwirkend: Ein zurückliegender Fall ist eingeschlossen
Sofort: Keine Wartezeit
Umfassend: Soforthilfe für einen Rechtsschutzfall Ihrer Wahl – unabhängig von den gewählten Leistungsbausteinen
Schützt vor Schadenersatzansprüchen und wehrt diese gegebenenfalls gerichtlich ab
Sichert Betriebsvermögen wirkungsvoll ab
Finanzielle Absicherung, falls Betrieb eine Zwangspause einlegen muss
Individuelle Lösungen für verschiedene Branchen
Schnelle Hilfe bei Online-Angriffen und finanzieller Schadenübernahme
Stellt IT-Spezialisten zur Verfügung
Schutz für transportierte Waren bei Unfällen oder Diebstahl
Unterstützt Mitarbeiter dabei, gesund und leistungsstark zu bleiben
Steigert die Zufriedenheit und Loyalität im Unternehmen und reduziert Fehlzeiten."
arag,Hausratversicherung,Hausratversicherung,"Schützt den Hausrat, der mehr als die Summe aller Gegenstände ist, die im Laufe der Zeit angeschafft wurden.
Versichert Schäden durch Feuer, Leitungswasser, Einbruchdiebstahl, Sturm oder Hagel.
Erstattet den Wert, den man heute für neuwertigen Ersatz zahlen müsste, unabhängig vom Alter der versicherten Sachen.
Leistet auch bei grober Fahrlässigkeit.
Schutz auch bei Überschwemmungen durch eine zusätzliche Elementarversicherung.
Bietet Schutz für Smart-Home-Geräte, Arbeitsgeräte und Einrichtungsgegenstände für berufliche Zwecke.
Erstattet bei einfachem Diebstahl von Wertgegenständen und Hausratgegenständen.
Bietet Schutz für Fahrräder durch ein umfangreiches Schutzpaket.
Bietet Zugang zum ARAG Wallet-Card, Anwaltstelefon ARAG JuraTel und Handwerker-Service.
Reparatur oder Neukauf kann vom Kunden entschieden werden.
Unterstützt Nachhaltigkeit durch Übernahme der Reparaturkosten, auch wenn eine Neuanschaffung günstiger wäre.
Bietet zusätzlichen Schutz durch Glasversicherung, Elektronikversicherung, Fahrradversicherung und Haus- und Wohnungs-Schutzbrief.
Die Kosten der Hausratversicherung können durch jährliche Zahlung gespart werden.
Die Kosten der Hausratversicherung können je nach Wohnort unterschiedlich sein.
Die Hausratversicherung kann online, bei einem ARAG Berater vor Ort oder telefonisch abgeschlossen werden.
Im Schadensfall ist der ARAG Schaden-Service rund um die Uhr erreichbar."
arag,Forderungsmanagement,Rechtsschutzversicherung,"Professionelle Titelüberwachung durch spezialisiertes Inkassounternehmen
Gesamtes Ablaufmanagement wird übernommen
Möglichkeit, Daten oder Mandats- und Forderungsübersichten jederzeit online abzurufen
Bonitätsprüfung neuer Kunden durch den Partner
Onlinebasiertes Forderungsmanagement zur Entlastung bei offenen Forderungen
Zusammenarbeit mit einem spezialisierten Dienstleister mit langjähriger Inkasso-Erfahrung
Möglichkeit zur Nutzung des Forderungsmanagement Plus im Rahmen des Firmenrechtsschutzes
Zugang zu einer umfassenden juristischen Online-Datenbank mit rund 1.000 rechtlich geprüften Musterdokumenten
Persönliche Beratung vor Ort oder telefonisch rund um die Uhr
Mindestforderung je Auftrag beträgt 25 Euro, der Höchstbetrag 250.000 Euro
Forderungen müssen fällig und unstreitig sein
Forderung wurde längerstens zwölf Monate vor Vertragsbeginn in Rechnung gestellt
Im Falle einer gerichtlichen Geltendmachung ist ein deutsches Gericht zuständig
Möglichkeit zur Verfolgung des Standes und Ablaufs des Mahnverfahrens online
Bonitäts-Check gegen Ausfallrisiken
Möglichkeit zur Kombination mit ARAG Recht & Gewerbe für umfassenden Schutz."
arag,Versicherungen für Karnevalsvereine,Haftpflichtversicherung,"Speziell zugeschnittene Versicherungsverträge für Karnevals- und Fastnachtsvereine, Faschingsgilden und Narrenzünfte in Zusammenarbeit mit dem Bund Deutscher Karneval e. V. (BDK)
Pauschaler Versicherungsschutz als Veranstalter von Sitzungen und Umzügen
Haftpflicht-, Rechtsschutz- und Vertrauensschadenversicherung für den Verein und seine Mitglieder
Unfallschutz für alle Mitglieder und Helfer bei Veranstaltungen einschließlich Wegerisiko – besondere Absicherung für den karnevalistischen Tanzsport
Vier Versicherungen zum günstigen Pauschalbeitrag
Zusätzliche Absicherungsmöglichkeiten wie Inventarversicherung, Kfz-Haftpflichtversicherung für Zugmaschinen und Anhänger, Vermögensschaden-Zusatzversicherung, Kfz-Zusatzversicherung mit Rechtsschutz
Individuelle Pakete für Veranstaltungen wie Veranstaltungsversicherung, Zeltversicherung
Zusatzversicherungen als Ergänzung zu einer bestehenden Grunddeckung der ARAG Sportversicherung
Versicherungsschutz für verschiedene Bereiche wie Musikinstrumente, Brauchtumswagen, Garderobe, Gebäude und Inventar, Elektronik, Veranstaltungsausfall."
arag,Krankenzusatzversicherung für Kinder,Krankenversicherung,"Spezielle Krankenzusatzversicherung für Kinder unter dem ARAG Junior-Tarif, der die Grundversorgung der gesetzlichen Krankenversicherungen um wichtige Leistungen ergänzt.
Der ARAG Junior-Tarif gilt für alle Kinder im Haushalt des Versicherungsnehmers, bis zum 21. Lebensjahr. Dies gilt auch für Adoptivkinder und Patchwork-Familien.
Mit nur einem Beitrag sind alle Kinder aus dem Haushalt des Versicherungsnehmers abgesichert.
Es gibt keine Gesundheitsprüfung.
Es gibt zwei Tarifoptionen: Basis und Komfort. Der Basis-Tarif bietet eine vielseitige Ergänzung der Leistungen der gesetzlichen Krankenversicherung für monatlich 13,34 € für alle Kinder. Der Komfort-Tarif bietet zusätzlich deutliche Mehrleistungen für Heilpraktiker, Zahnarzt und Kieferorthopädie für monatlich 38,98 € für alle Kinder.
Die ARAG Card ermöglicht eine direkte Abrechnung mit Krankenhäusern, ohne dass der Versicherungsnehmer in Vorleistung treten muss.
Die Versicherung bietet ein Gesundheitstelefon, bei dem Ärzte und medizinische Fachkräfte in allen Gesundheitsfragen beraten.
Die Versicherung bietet eine digitale Kostenerstattung, bei der Belege per App eingereicht und der Bearbeitungsstand bequem verfolgt werden kann.
Die Versicherung bietet Zugang zu einer umfassenden juristischen Online-Datenbank mit rund 1.000 rechtlich geprüften Musterdokumenten zu unterschiedlichen Rechtsthemen.
Die Versicherung kann online, bei einem ARAG Berater vor Ort oder telefonisch abgeschlossen werden."
arag,ARAG Manager-Rechtsschutz,Rechtsschutzversicherung,"Bietet Schutz für Entscheider und ist eine clevere Investition
Bietet schnelle, unbürokratische Hilfe online oder telefonisch
Übernimmt die Kosten für Prozess, Anwalt, Entschädigung der Zeugen sowie für vom Gericht bestellte Sachverständige
Bietet passgenaue Lösungen, um genau den Manager-Rechtsschutz zusammenzustellen, den Sie oder Ihr Unternehmen benötigen
Bietet Spezial-Straf-Rechtsschutz, um angebliche Verbrechen oder Vergehen Ihrer Top-Manager souverän abzuwehren
Bietet Vermögensschaden-Rechtsschutz, um Ihr Privatvermögen und das Ihrer Mitarbeitenden abzusichern
Bietet Anstellungsvertrags-Rechtsschutz, um bei Vertragsstreitigkeiten auf rechtliche Hilfe zählen zu können
Bietet Unterstützung durch umfassende Services, zum Beispiel U-Haft-Support mit Assistance-Leistungen, falls Sie in Untersuchungshaft genommen werden sollten
Bietet Kostenschutz bei Preis- und Ausschreibungsabsprachen
Bietet Versicherungsschutz auch nach Beendigung des Versicherungsvertrags, wenn der behauptete Verstoß während des versicherten Zeitraums eingetreten ist (Nachhaftung in der Komfort- und Premiumvariante)
Bietet erweiterte vorsorgliche Rechtsberatung durch einen Anwalt, zum Beispiel wenn Ihrer Firma die Insolvenz oder die Übernahme durch ein anderes Unternehmen droht
Bietet die Möglichkeit, den Manager-Rechtsschutz sowohl als Privatperson als auch als Unternehmen abzuschließen."
arag,Katzen-OP-Versicherung,Tierversicherung,"Übernimmt Kosten für notwendige Operationen, vorbereitende Diagnostik, Nachbehandlungen und nötige Medikamente.
Freie Tierarzt- bzw. Klinikwahl.
Vorbehandlung und Nachsorge inklusive operationsvorbereitender Diagnostik und Unterbringungskosten in der Tierklinik.
Zahnbehandlungen auf Wunsch mitversichert.
Erstattung bis zum 4-fachen GOT-Satz (Gebührenordnung für Tierärzte) inklusive Notfallgebühr.
ARAG Katzen-OP-Versicherung Tarif Premium bietet Schutz für höchste Ansprüche, einschließlich Operation wegen Krankheit oder Unfall, Nachsorgebehandlungen und Medikamente bis zu 30 Tage nach der Operation, Gesundheitspauschale (VorsorgePlus) für prophylaktische Maßnahmen, Physiotherapie nach einer Operation, Bezuschussung von Behandlungskosten aufgrund besonderer Erkrankungen und Online-Sprechstunde mit einem Tierarzt – 24/7.
Keine Wartezeit bei Versicherungswechsel.
Gilt auch im Ausland – weltweit bis zu 12 Monate.
Online-Sprechstunde mit einem Tierarzt.
Treuebonus, wenn innerhalb eines Versicherungsjahres keine Leistung in Anspruch genommen wurde.
ARAG Wallet-Card für Kontaktdaten des persönlichen ARAG Beraters und Links zu nützlichen Services.
Möglichkeit, Rechnungen einfach online einzureichen.
Persönliche Beratung verfügbar.
Antworten auf häufig gestellte Fragen zu der Katzen-OP-Versicherung bereitgestellt.
Möglichkeit, die Versicherung online, vor Ort oder telefonisch abzuschließen."
arag,Elementarversicherung - Schutz vor Naturgewalten,Elementarversicherung,"Schutz vor Schäden durch Naturgewalten wie Starkregen, Überschwemmungen, Erdbeben oder Erdrutsche
Ergänzung von Wohngebäude- oder Hausratsversicherungen
Schutz gegen Schäden durch Überschwemmung, Rückstau oder Erdrutsch
Übernahme der Kosten für Schäden nach Überschwemmung durch Gewässer oder starke Niederschläge
Übernahme der Kosten für Rückstauschäden infolge von Überschwemmungen oder Niederschlägen
Übernahme der Kosten für Erdbebenschäden an Gebäuden oder Wohnungen
Übernahme der Kosten für Gebäude- oder Wohnungsschäden durch Erdsenkung und Erdrutsch
Übernahme der Kosten für Schäden, die durch Schneedruck oder Lawinen entstehen
Übernahme der Kosten für durch einen Vulkanausbruch verursachte Schäden
Schutz für Mieter und Vermieter
Abhängigkeit der Kosten von der Wohnfläche und der Lage der Immobilie
Schutz bei Schäden durch niederschlagsbedingte Überschwemmungen und Schneedruck
Schutz bei Schäden durch Erdbeben und Erdsenkung
Schutz bei Überschwemmungen durch Hochwasser
Nicht abgedeckt sind Schäden durch Stürme oder Tornados
Unterstützung beim Abschluss der Versicherung durch ARAG Berater oder Telefon-Service
Rund um die Uhr erreichbarer Schaden-Service
Möglichkeit zur Online-Schadensmeldung."
arag,Premium-Rechtsschutz mit Erb-Rechtsschutz,Rechtsschutzversicherung,"Erb-Rechtsschutz: Bei erbrechtlichen Streitigkeiten trägt die ARAG die Anwalts- und Gerichtskosten bis 10.000 Euro je Vertragsdauer.
Persönliche Beratung bei rechtlichen Fragen zum Erbrecht: Die Kosten eines Anwalts werden übernommen.
Mediation: Die ARAG schlägt einen Mediator vor, der hilft, einen Streit außergerichtlich beizulegen und trägt die Kosten von 3.000 Euro je Fall und bis zu 6.000 Euro im Kalenderjahr.
ARAG Online Rechts-Service: Kunden können rechtlich geprüfte Dokumente kostenlos herunterladen.
Der Erb-Rechtsschutz ist Bestandteil des Premium-Rechtsschutzes und im Baustein ""Privat"" enthalten. Weitere Bereiche wie ""Wohnen"", ""Arbeit"" und ""Verkehr"" können zusätzlich abgesichert werden.
Die Wartezeit beim Erb-Rechtsschutz beträgt ein Jahr.
Für die telefonische Erstberatung (ARAG JuraTel®), die Mediation und den ARAG Online Rechts-Service besteht keine Wartezeit.
Kunden haben Zugang zur umfassenden juristischen Online-Datenbank der ARAG, wo sie rund 1.000 rechtlich geprüfte Musterdokumente zu unterschiedlichen Rechtsthemen gratis downloaden, individualisieren und sofort nutzen können.
Der Schaden-Service der ARAG wurde vom TÜV Saarland mit der Note „Sehr gut“ (1,6) ausgezeichnet.
Kunden können den Erb-Rechtsschutz online, telefonisch oder über einen ARAG Berater vor Ort abschließen."
arag,Betriebliche Krankenversicherung,Krankenversicherung,"Moderne Gesundheitsleistungen für das ganze Unternehmen
Unterstützt Mitarbeiter dabei, gesund und leistungsstark zu bleiben
Steigert die Zufriedenheit und Loyalität im Unternehmen und reduziert Fehlzeiten
Bietet einen echten Mehrwert für Mitarbeiter und Unternehmen
Keine Gesundheitsprüfungen, keine Ablehnungen und Risikozuschläge wegen Vorerkrankungen
Einfache und flexible Budgetwahl mit ARAG BudgetFlex
Mitarbeiter können das Gesundheitsbudget individuell einsetzen
Digitale Prozesse vom Abschluss der bKV bis zur Verwaltung des Vertrags
Hohe Flexibilität mit den Produktlinien Komfort und Premium
Auch für kleinere Unternehmen ab zehn Mitarbeitern möglich
Belege können bequem digital eingereicht werden
Zusätzliche Services wie Arzt- und Kliniksuche, medizinische Sofortberatung 24/7 und digitale Kurse rund um Schwangerschaft & Baby
Kombinierbare Bausteine für individuelle Absicherung
Kein organisatorischer Mehraufwand für den Arbeitgeber
Drei Finanzierungsmöglichkeiten: Arbeitgeber schließt Tarife ab, Mitarbeiter schließen Tarife selbst ab, oder Arbeitgeber beteiligt sich mit einem Zuschuss
Mindestanzahl von zehn zu versichernden Personen für den Abschluss eines Kollektivrahmenvertrages."
arag,Versicherungen für Vereine und Verbände,Rechtsschutzversicherung,"ARAG bietet eine breite Palette von Versicherungen für verschiedene Bereiche wie Sport, Karneval, Chor und Hundesport.
Die Versicherungen decken verschiedene Aspekte ab, darunter Rechtsschutz, Gesundheit & Vorsorge, Haus, Tier & Reise, Gewerbe & Vereine.
ARAG bietet spezielle Versicherungspakete wie ""ARAG Recht & Gewerbe"" und ""ARAG Recht und Heim"", die verschiedene Versicherungen in einem Paket bündeln.
Es gibt auch spezielle Versicherungen für bestimmte Bedürfnisse wie Elektronikversicherung, Betriebliche Krankenversicherung und Private Krankenversicherung.
ARAG bietet auch eine GesundheitsApp an, mit der Kunden ihre Rechnungen und Rezepte einfach per App einreichen können.
ARAG hat über 50 Jahre Erfahrung in der Absicherung von Vereinen und Verbänden und versichert 21 Millionen Menschen in Vereinen und Verbänden.
ARAG bietet auch Unterstützung bei der Meldung von Schäden oder Unfällen und bietet Informationen zu Zusatzversicherungen.
ARAG fördert aktiv die Unfallprävention im Sport und leistet durch die Stiftung Sicherheit im Sport einen aktiven Beitrag zur Verbesserung der Unfallforschung und Unfallprävention im Sport.
ARAG bietet auch Informationen und Ratschläge zum Vereinsrecht und Beispiele aus der Praxis, wie sie Vereinen in verschiedenen Notsituationen geholfen haben.
ARAG kooperiert mit Verbänden des Spitzensports, Sportverbänden von Schleswig-Holstein bis Bayern, dem Makler Himmelseher Sportversicherungen Weltweit und Institutionen und unterstützt Vereine und Verbände im Bildungs-, Kultur- und Freizeitbereich."
arag,Inhaltsversicherung,Geschäftsinhaltsversicherung,"Schützt die Sachwerte Ihrer Firma, die die Grundlage des Betriebs bilden.
Sichert Ihr Inventar mit bis zu 2 Millionen Euro gegen Risiken wie Feuer, Einbruch und Raub, Rohrbruch ab.
Versichert sind die Betriebseinrichtung und Betriebsausstattung sowie alle Waren und Vorräte zum Neuwert.
Bietet eine individuelle Versicherungslösung, die genau auf Ihren Bedarf und Ihre Branche abgestimmt ist.
Bietet verschiedene Module zur Absicherung gegen Risiken wie Feuer, Einbruchdiebstahl, Leitungswasser, Sturm und Hagel, unbenannte Gefahren und Glasbruch.
Ideal für kleine bis mittelständische Betriebe in Handel, Handwerk und Dienstleistung, für Selbständige und Freiberufler.
Bietet zusätzliche Leistungsergänzungen ohne Mehrbeitrag, wie z.B. keine Leistungskürzung aufgrund grob fahrlässiger Schadenverursachung, keine Anrechnung einer Unterversicherung bei Schäden bis 10 % der Versicherungssumme und maximal 100.000 €, Ausstellungsware im fremden Eigentum bis zur Versicherungssumme, Arzttaschen und -koffer zum Zeitwert bis 5.000 €, Firmen- und Praxisschilder bis 2.000 €.
Bietet zusätzliche Leistungen im Rahmen der Schadenbehebung, wie z.B. Beseitigen von Beschädigungen an Gebäuden, Schaukästen, Vitrinen bis zur Versicherungssumme, Mehrkosten für umweltschonende Hauswirtschaftsgeräte bis 25.000 €, Mehrkosten durch Technologiefortschritt bis zur Versicherungssumme, Eigenregiekosten ab 10.000 € Schaden bis 1.000 €, Provisorische Sicherungsmaßnahmen bis 10.000 €.
Bietet bei Umzug eine parallele Versicherung für den alten und den neuen Standort für drei Monate ohne zusätzlichen Beitrag.
Bietet Zugang zum ARAG Online Rechts-Service mit kostenlosen rechtlich geprüften Musterdokumenten.
Bietet Bonitätsprüfungen und professionelles Forderungsmanagement zur Sicherstellung der Zahlungsfähigkeit von Kunden und schnellerem Erhalt von Geldern.
Bietet einen rund um die Uhr erreichbaren Schaden-Service."
arag,Krankenhaus­Zusatzversicherung,Krankenversicherung,"Behandlung beim Chefarzt oder Spezialisten
Einzel- oder Zweibett ­zimmer
Freie Arzt- und Klinikwahl
Keine Begrenzung auf Gebührenordnung
Verlegung ins Wunschkrankenhaus
Rooming-in für Kinder bis 12 Jahre
Familienzimmer bei Entbindung bis zur Höhe der 2-Bettzimmerkosten
Ersatz-Krankenhaustagegeld bis 80 €
Tarife mit Alterungsrückstellungen
Schneller zu den passenden Ärzten durch Kooperationspartner BetterDoc
Digitale Services für werdende Eltern
Belege bequem digital einreichen
Juristische Unterstützung durch Online-Rechts-Service
Verlegung ins Wunschkrankenhaus
Leistungen für die Familie
Keine allgemeine Wartezeit
Kostenübernahme von ambulanten Operationen anstelle einer stationären Behandlung
Rooming-In für Kinder bis zum 12. Geburtstag
Familienzimmer bei Entbindung
Anschlussheilbehandlung nach stationärem Aufenthalt
Option auf Umstellung in Einbettzimmer-Tarif
Erstattung der gesetzlichen Zuzahlung bei Krankenfahrten
Komfortleistungen: Erstattung von Zuschlägen für Verpflegung, Internet, TV
Beratung und Kundenservice vor Ort, digital, telefonisch und persönlich."
arag,ARAG JuraCheck,Rechtsschutzversicherung,"Vertragsprüfung: Sie können Verträge, Zeugnisse und mehr online prüfen lassen. Spezialisierte Anwälte beantworten Ihre Fragen rund ums deutsche Recht – telefonisch, via Internet oder sogar persönlich.
ARAG JuraCheck ohne persönliche Anwaltsberatung vor Ort kostet ab 8,91 € im Monat.
ARAG JuraCheck Plus mit persönlicher Anwaltsberatung vor Ort kostet ab 26,92 € im Monat.
Leistungen von ARAG JuraCheck umfassen Vertragsprüfung, Telefonische Rechtsberatung ARAG JuraTel, Online-Rechtsberatung, Web-Check und Steuertelefon.
Unterlagen für ARAG JuraCheck sind zum Download verfügbar.
ARAG JuraCheck und ARAG JuraCheck Plus übernehmen Kosten für Vertrags-Check, Web-Check und persönliche Anwaltsberatung.
Versichert sind Sie, Ihr im selben Haushalt lebender Ehe- oder Lebenspartner und Ihre minderjährigen Kinder. Außerdem volljährige Kinder, bis sie berufstätig werden und solange sie noch keinen Lebenspartner haben sowie weitere an Ihrem Wohnsitz gemeldete verwandte oder verschwägerte Personen.
ARAG JuraCheck bietet auch ARAG Online Rechts-Service und schnelle Antworten auf Ihre Fragen.
Leistungen sind sofort bei Abschluss verfügbar und es gibt keine Wartezeiten zu beachten.
ARAG JuraCheck kann online, bei Ihrem ARAG Berater vor Ort oder telefonisch abgeschlossen werden.
ARAG JuraCheck kann schnell, einfach und bequem in Anspruch genommen werden."
arag,Vermieterrechtsschutz,Rechtsschutzversicherung,"Maßgeschneiderte Leistungen für Vermieter
Volle Kostendeckung bei Rechtsstreit
Absicherung gegen Mietausfall
Bonitäts-Check für zukünftige Mieter
ARAG JuraTel für juristischen Rat
Forderungsmanagement für Mietrückstände
Drei Leistungspakete: Basis, Komfort und Premium
Bauherren-Rechtsschutz in der Premium-Variante
Räumungstitel und Mietausfallschutz in Komfort- und Premium-Variante
Vorvertraglicher Versicherungsschutz in der Premium-Variante
Deckt die Kosten von Prozessen vollständig ab
Bauherren-Schutz mit Bauherrentelefon und ARAG Bauherren-Service
ARAG Online Rechts-Service und telefonische Anwaltsberatung
Mediation zur Streitbeilegung
Forderungsmanagement für Vermieter mit Komfort- und Premium-Tarifen
Wartezeiten für bestimmte Bausteine des Vermieterrechtsschutzes
Möglichkeit zur Online- oder telefonischen Absicherung oder durch einen ARAG Berater vor Ort
24/7 Rechts-Service für rechtliche Fragen oder drohende Rechtsstreitigkeiten."
arag,Werkverkehrsversicherung,Transportversicherung,"Sichert alles, was Sie befördern – bei Diebstahl und Unfällen.
Transportierte Waren und Geräte sind bei Unfall und Diebstahl versichert.
Umfasst auch Schäden durch Notbremsung und Ausweichmanöver.
Auf dem Firmengelände sind Waren im abgestellten Fahrzeug ebenfalls versichert.
Ergänzend zur Kfz-Versicherung, die Schäden am Fahrzeug abdeckt, schützt die Werkverkehrsversicherung die Ladung.
Versichert sind Ihre im Werkverkehr beförderten Sachen. Das gilt auch nachts, bei Stopps unterwegs und an Ihrem ständigen Wohnort, wenn das Fahrzeug beladen abgestellt wird.
Der Schutz schließt ein Güter, Waren, Rohstoffe, Material, Teile der Betriebs- und Geschäftsausstattung, mitgeführte Arbeitsgeräte – Maschinen, Apparate, Werkzeuge, und z.B. auch Arztkoffer mit Inhalt, Ausstellungsgüter und Musterkollektionen.
Abgedeckt sind Transporte, die folgende Voraussetzungen gleichzeitig erfüllen: für eigene betriebliche Zwecke, mit eigenem Personal, mit Kfz oder Anhängern, die sich in Ihrem Eigentum oder Besitz befinden – inklusive Mietfahrzeuge.
Die Versicherung erstreckt sich auf Versicherungsfälle innerhalb Deutschlands sowie auf Transporte von und nach: Belgien, Niederlande, Luxemburg, Frankreich, Schweiz, Österreich, Dänemark.
Bei einem Diebstahl des ganzen Fahrzeugs oder bei einem Einbruchdiebstahl in das Fahrzeug zwischen 22.00 Uhr und 6.00 Uhr fällt eine Selbstbeteiligung in Höhe von 20% an, mindestens aber 250 € und maximal 2.500 €. Die Selbstbeteiligung entfällt, wenn das Fahrzeug in einer verschlossenen Einzelgarage abgestellt war.
Nicht versichert sind diese Sachen: lebende Tiere, Kunstgegenstände, Umzugsgut, Tabakwaren, Alkohol/Spirituosen, Valoren jeder Art – z.B. Bargeld, Taschen- und Armbanduhren, Wertpapiere, Schmuck, Privateffekten, sofern es sich nicht um Arbeitsgeräte handelt: elektrische/elektronische Güter der Bereiche Telekommunikation, Datenverarbeitung, Foto-, Video- und Unterhaltungselektronik.
Extra-Leistungen sind ohne Mehrbeitrag inklusive: Schadenabwendung, -minderung und feststellung, Aufräumkosten sowie Aufwendungen zur Bergung, Beseitigung und Vernichtung von beschädigten oder zerstörten versicherten Gütern, Kosten für Schäden und Verluste infolge eines versicherten Schadens am Reisegepäck der Transportbegleiter bis 1.000 €.
Bonitätsprüfungen und professionelles Forderungsmanagement sind inklusive.
Der Sicherheits-Check für Ihren Betrieb, Handwerker-Service, Psychologische Soforthilfe nach einem Einbruch oder Raub, ARAG Online Rechts-Service sind weitere Pluspunkte, die für unsere Werkverkehrsversicherung sprechen.
Die Werkverkehrsversicherung kann bei Ihrem ARAG Berater vor Ort abgeschlossen werden.
Im Schadensfall ist die ARAG rund um die Uhr erreichbar."
arag,ARAG Camper-Schutz,Reiseversicherung,"Wohnmobilversicherung für Rundumschutz unterwegs
Schutz für Gepäck und Inventar
Pannenhilfe und mehr
ARAG Verkehrsrechtsschutz
Optional mit Auslandskrankenversicherung
Ausgezeichneter Schaden-Service
Ideale Lösungen für Camper
Drei Produkt-Bausteine: ARAG Camper Haushaltsschutz, ARAG Verkehrsrechtsschutz, Top-Schutzbrief inkl. Pannenhilfe im In- & Ausland
Umfassende Hilfe, falls etwas passiert
Präventive Aktivitäten wie Urlaubs-Service mit House-Sitting, Sicherheits-Check für Ihr Zuhause, Umzugs-Service
Notfall-Rufnummern für verschiedene Situationen
Versicherungsschutz für privat genutzte Wohnwagen und Wohnmobile
Schutz gilt in ganz Europa, Marokko, Tunesien und dem asiatischen Teil der Türkei
Keine Versicherung für Vorzelte und Pavillons
Kein Diebstahlschutz für den Inhalt von Vorzelten."
arag,Unterhaltsrechtsschutz,Rechtsschutzversicherung,"Bietet Schutz bei Streitigkeiten über Unterhaltsansprüche, die schnell vor Gericht landen und teuer werden können.
Hilft bei gerichtlichen und außergerichtlichen Auseinandersetzungen, auch wenn es um Kosten für die Unterbringung von Elternteilen in einem Altenheim geht.
Deckt Rechtsanwalts- und Gerichtskosten bei Unterhaltsstreitigkeiten ab.
Bietet eine Versicherungssumme für den Rechtsschutz in Unterhaltssachen von bis zu 30.000 Euro je Rechtsschutzfall.
Unterstützt bei der Einforderung von Unterhaltszahlungen und bietet Beratung durch einen Anwalt.
Hilft bei der Abwehr von Unterhaltsansprüchen und bietet Unterstützung durch einen Fachanwalt.
Bietet Versicherungsschutz in familienrechtlichen Streitigkeiten, einschließlich Auseinandersetzungen über gesetzliche Unterhaltsverpflichtungen und Angelegenheiten der elterlichen Sorge.
Kann online, telefonisch oder direkt bei einem ARAG Berater vor Ort abgeschlossen werden.
Ist nur in Verbindung mit dem ARAG Privatrechtsschutz abschließbar.
In der Premiumvariante ist der Unterhaltsrechtsschutz immer inklusive.
Es gilt eine Wartezeit von einem Jahr.
Bietet Unterstützung bei bereits bestehenden Rechtskonflikten mit der rückwirkenden Rechtsschutzversicherung ohne Wartezeit.
Bietet einen Unterhaltsrechner zur Berechnung des zu zahlenden Unterhalts."
arag,ARAG Firmenrechtsschutz mit Soforthilfe,Rechtsschutzversicherung,"Sofortige Unterstützung bei rechtlichen Konflikten, auch wenn diese vor Abschluss der Versicherung entstanden sind
Keine Wartezeit, sofortige Hilfe rund um die Uhr
Rückwirkender Schutz für einen bereits bestehenden Rechtsfall
Außergerichtliche Unterstützung durch Übernahme der Kosten für einen Wirtschaftsmediator oder einen Anwalt
Zukünftiger Schutz für mögliche zukünftige Konflikte
Inklusive Schutz bei Konflikten aus Verträgen
Verschiedene Leistungsvarianten verfügbar: Komfort und Premium
Komfortvariante bietet außergerichtliche Unterstützung für einen zurückliegenden Rechtsfall mit einer Versicherungssumme von 2.000 Euro
Premiumvariante bietet außergerichtliche Unterstützung für einen zurückliegenden Rechtsfall mit einer Versicherungssumme von 3.000 Euro und beinhaltet Streitigkeiten rund um das Firmenvertragsrecht
Mindestlaufzeit von drei Jahren
24/7 telefonische Erstberatung, Anwaltsempfehlung und Mediation
Kostenübernahme für außergerichtliche Tätigkeiten des Anwalts und Kostenschutz vor Gericht
Online-Forderungsmanagement und Bonitätsprüfung von Kunden
Verschiedene zusätzliche Versicherungsleistungen je nach Variante, wie z.B. Drohnen-Rechtsschutz, Forderungsmanagement Plus, Vertrags-Rechtsschutz bei Insolvenzanfechtung, Nachfolge-Beratungs-Rechtsschutz und Beratungs-Rechtsschutz in arbeitsrechtlichen Angelegenheiten."
