company,product_name,category,details
signal_iduna_group,Betriebliche Krankenversicherung (bKV),Krankenversicherung,"['Investition in die Gesundheit der Mitarbeitenden', 'Kann als Sachbezug frei von Steuern und Sozialabgaben sein', 'Bietet umfangreiche und individuelle Gesundheitsvorsorge ohne Gesundheitsprüfung', 'Steigert die Attraktivität des Unternehmens für Mitarbeitende', 'Versicherungsbeiträge können als Betriebsausgaben von den Steuern abgesetzt werden', 'Sofortiger Versicherungsschutz auch bei bestehenden Vorerkrankungen', 'Drei Tarifmodelle zur Auswahl: Budget-Varianten, Baustein-Tarife, Kombi-Modell', 'Budget-Varianten bieten Budgets von 300 bis 1.500 Euro pro Versicherungsjahr', 'Baustein-Tarife bieten spezifische Leistungen wie ZahnOptimal+, Sehhilfe+, etc.', 'Kombi-Modell kombiniert Budget-Varianten mit optionalen Bausteinen', 'Assistance-Leistungen wie Arzttermin-Service, Gesundheitsberatung, und mehr', 'Beiträge gelten steuerrechtlich als Sachbezüge, bis 50 Euro im Monat steuerfrei', 'SIGNAL IDUNA bietet bKV schon ab drei Mitarbeitenden an', 'Mitarbeitende können die Versicherung bei Unternehmenswechsel fortführen', 'Optional können Familienangehörige mitversichert werden', 'Keine Gesundheitsprüfung erforderlich für die Aufnahme in die bKV']"
signal_iduna_group,Betriebliche Unfallversicherung (bUV),Unfallversicherung,"['Schließt die Lücke in der gesetzlichen Unfallversicherung.', 'Mitarbeiter sind rund um die Uhr und weltweit abgesichert.', 'Leistungen bei Invalidität ab einem Invaliditätsgrad von 1 %.', 'Günstigere Beiträge bei mehr versicherten Mitarbeitern.', 'Schon ab 3 Mitarbeitern abschließbar.', 'Zu versichernde Mitarbeiter können frei gewählt werden.', 'Beitrag steuerlich geltend machbar.', 'Invalidität mit progressiven Mehrleistungen und Turbo.', 'Reha-Management zur Wiederherstellung der körperlichen Leistungsfähigkeit.', 'Unfall-Rentenkapital Top mit Anlagemöglichkeit zu Vorzugskonditionen.', 'Unfallrente 50: lebenslange monatliche Unfallrente mit Garantiezeit.', 'Todesfallschutz zur Absicherung der Hinterbliebenen.', 'Krankenhaustagegeld zum Ausgleich der zusätzlichen Kosten im Krankenhaus.', 'Sofortleistung bei Schwerverletzungen.', 'Tagegeld ab 8. Tag zum Ausgleich von Einkommensverlusten.', 'Kosmetische Operationen zur Korrektur unfallbedingter Verletzungsfolgen.', 'Bergungskosten einschließlich Servicepaket für Such- und Rettungsaktionen.', 'Gesundheitsschädigungen durch Zeckenstiche, Ertrinken, Ersticken, Erfrieren, Gase und Dämpfe.', 'Servicepaket bei Bergungskosten: Rücktransport, Überführung, Unterbringung oder Rücktransport von Kindern und Lebenspartner, Dolmetscherkosten, lebensnotwendige Medikamente, Haushüteragenturen, Tierpensionen.', 'Produktlinie Premium: Tauchtypische Gesundheitsschädigungen, Unfälle nach Bewusstseinsstörungen, Nahrungsmittelvergiftung, nicht unfallbedingte Brüche, doppeltes Krankenhaustagegeld im Ausland, Kostenbeteiligung bei Hilfsmitteln, Krankenhaustagegeld bei Sanatoriumsaufenthalt, psychologische Sofortleistung, Eigenbewegungen, Blutvergiftungen und Wundinfektionen.']"
signal_iduna_group,Betriebshaftpflichtversicherung,Haftpflichtversicherung,"['Die Gewerbliche Haftpflichtversicherung bietet Schutz vor berechtigten und unberechtigten Schadenersatzansprüchen.', 'Sie übernimmt die Prüfung der Haftungsfrage, die Abwehr unberechtigter Ansprüche und die Befriedigung berechtigter Ansprüche.', 'Die Versicherung ist wichtig, da Unternehmen für bestimmte Schäden unbegrenzt haften müssen, was existenzgefährdend sein kann.', 'Typische Haftungsrisiken variieren je nach Branche, weshalb ein maßgeschneiderter Versicherungsschutz empfohlen wird.', 'Leistungsbeispiele umfassen Personenschäden, Sachschäden und Vermögensschäden, die durch betriebliche Tätigkeiten entstehen können.', 'Die Versicherungssumme sollte individuell mit einem Berater kalkuliert werden, um optimalen Schutz zu gewährleisten.', 'Jährliche Aktualisierung des Versicherungsschutzes ist online möglich.', 'Persönliche Beratungstermine können vereinbart werden, um den Versicherungsschutz optimal anzupassen.']"
signal_iduna_group,Betriebsrente Plus,Rentenversicherung,"['Die Betriebsrente für Arbeitnehmer mit geringem Einkommen – ohne zusätzliche Ausgaben, unkompliziert abschließbar.', 'Arbeitnehmer mit einem monatlichen Einkommen bis zu 2.575 Euro sind förderberechtigt.', 'Der Staat gewährt einen Zuschuss von 30% auf das Engagement des Arbeitgebers (§100 EStG).', 'Gefördert werden Beiträge zwischen 240 und 960 Euro jährlich.', 'Der staatliche Zuschuss beträgt 72 bis 288 Euro jährlich.', 'Der Beitrag zu SI Betriebsrente+ ist steuer- und sozialversicherungsfrei.', 'Arbeitgeber zeigen soziale Verantwortung und verbessern die Versorgungssituation ihrer Mitarbeiter im Alter.', 'Arbeitgeber erhalten zusätzlich 30 % Zuschuss auf ihren Beitrag.', 'Die Betriebsrente+ ist eine interessante Alternative zur Gehaltserhöhung.', 'Arbeitnehmer haben keinerlei zusätzliche Ausgaben.', 'Der Vertragsschluss verläuft schnell und unkompliziert.', 'Das Produkt verbindet Garantie und zugleich attraktive Renditechancen.', 'Es gibt einen Freibetrag zur Anrechnung von u.a. betrieblichen Renten auf die Grundsicherung, 224,50 Euro im Jahr 2022 bleiben anrechnungsfrei.', 'Leistungen aus einer Betriebsrente werden im Alter als Einkommen besteuert, in der Regel zu einem günstigeren Steuersatz als im Erwerbsleben.', 'Pflichtversicherte Mitglieder werden von einer dynamischen Freigrenzen- bzw. Freibetragsregelung entlastet.']"
signal_iduna_group,Betriebsschließungsversicherung,Betriebsunterbrechungsversicherung,"['Finanzieller Schutz bei behördlicher Schließung Ihres Betriebes', 'Variable Haftzeiten: Wählbar zwischen 30, 45 und 60 Tagen', 'Keine Standard-Selbstbeteiligung', 'Schutz bei Schließung aufgrund einer behördlichen Einzelanordnung', 'Alle im Infektionsschutzgesetz genannten und in Zukunft ergänzten Krankheiten/Krankheitserreger versichert', 'Tätigkeitsverbote gegen Betriebsangehörige sind mitversichert', 'Erstattung bestimmter Vermögensschäden durch behördlich angeordnete Maßnahmen wie Betriebsschließung, Desinfektion des Betriebs, Entseuchung und Vernichtung von Waren, Tätigkeitsverbote für einzelne Mitarbeiter', 'Warenschäden (sofern vereinbart)', 'Pandemie (gem. WHO) / Epidemie (gem. RKI) nicht versichert', 'Das Corona-Virus ist nur außerhalb einer Pandemie/Epidemie versichert', 'Generalpräventive Maßnahmen zur Gefahrenvorsorge und Gefahrenabwehr nicht versichert', 'Schäden während der Wartezeit von einem Monat nicht versichert', 'Keine Standard-Selbstbeteiligung, aber Möglichkeit einer dynamischen Selbstbeteiligung', 'Wartezeit von einem Monat ab Antragsstellung', 'Beitrag ermittelt sich aus der vereinbarten Betriebsschließungssumme und der gewählten Haftzeit', 'Betriebsschließungssumme ergibt sich aus dem Jahresumsatz abzüglich des Wareneinsatzes', 'Kann von nahezu allen Betrieben abgeschlossen werden, z. B. Friseure, Arztpraxen, Gastronomie-Betriebe', 'Besonders wichtig für die Gastronomie aufgrund von Risiken wie Salmonellen und Kosten für die Vernichtung eventuell infizierter Vorräte']"
signal_iduna_group,Betriebsunterbrechungsversicherung,Betriebsunterbrechungsversicherung,"['Übernimmt Kosten bei Betriebsunterbrechung infolge versicherter Risiken wie Feuer, Einbruchdiebstahl, Leitungswasser, Sturm/Hagel oder Elementargefahren.', 'Deckt Personal- und andere feste Kosten sowie entgangene Gewinne bis zu einem Jahr.', 'Kann in die SIGNAL IDUNA Betriebsinhaltsversicherung eingeschlossen werden oder als eigenständige Versicherung abgeschlossen werden.', 'Berücksichtigt Löhne, Gehälter, Mieten, Leasinggebühren, fortlaufende Pauschalen für Strom und Telekommunikation sowie entgangenen Gewinn.', 'Beispiel: Bei einem Brand im Büro eines Notars beträgt der Betriebsunterbrechungsschaden 35.000 Euro, obwohl der Sachschaden nur 18.000 Euro beträgt.', 'Beispiel: Bei einem Einbruch in eine Gaststätte beträgt der Betriebsunterbrechungsschaden 8.000 Euro, obwohl der Sachschaden nur 3.200 Euro beträgt.', 'Versicherungssumme sollte die fortlaufenden Kosten und den entgangenen Gewinn für bis zu einem Jahr abdecken.', 'Dauer der Betriebsunterbrechung hängt vom Einzelfall ab, kann aber bis zu einem Jahr durch die Versicherung abgedeckt werden.']"
signal_iduna_group,Cyberversicherung für Unternehmen,Gewerbeversicherung,"['Finanzielle Absicherung bei Cyberattacken', 'Präventionstraining für Mitarbeitende', 'Schnelle Hilfe im Schadenfall mit 24/7 Notfallhotline', 'Unterstützung bei der Integration präventiver Schutzmaßnahmen', 'Kostenübernahme für Ursachenermittlung, Behebung und Rekonstruktion von Daten und Systemen nach einem Cyberangriff', 'Service-/Kosten-Baustein: Schadenfeststellung und -behebung, PR-Beratung für Reputationserhalt nach Schadenfall, Rechtsanwaltskosten', 'Eigenschaden-Baustein: Wiederherstellungskosten von Daten und Programmen bei Eigenschäden, Schäden aus Erpressung/Bedrohung, Betriebsunterbrechung', 'Drittschaden-Baustein: Forderung der Payment-Card-Industry (Kreditkartenschäden), Wiederherstellung von Daten und Programmen bei Drittschäden, Ansprüche aus Persönlichkeitsverletzungen', 'Kostenloser Zugang zum Online-Portal mit digitalen Schulungen und interaktiven Prüfungen der Mitarbeitenden', 'Persönliche Beratung verfügbar', 'Schadenmeldung jederzeit und von überall online möglich']"
signal_iduna_group,Direktversicherung,Rentenversicherung,"['Die Direktversicherung ist eine Form der betrieblichen Altersversorgung, die vom Arbeitgeber auf das Leben des Arbeitnehmers abgeschlossen wird.', 'Arbeitnehmer können durch Entgeltumwandlung aus ihrem Bruttoeinkommen Beiträge finanzieren, die innerhalb bestimmter Grenzen steuer- und sozialabgabenfrei sind.', 'Die Direktversicherung bietet Steuer- und Sozialabgabenvorteile, wodurch der Nettoaufwand für die Altersversorgung sinkt.', 'Bei einem Jobwechsel kann die Direktversicherung mitgenommen oder privat weitergeführt werden.', 'Beiträge sind nach § 3 Nr. 63 Einkommensteuergesetz bis zu 8 % der Beitragsbemessungsgrenze steuerfrei (604 EUR monatlich für 2024).', 'Sozialabgabenfreiheit besteht bis zu 4 % der Beitragsbemessungsgrenze (302 EUR monatlich für 2024).', 'Leistungen werden im Alter als Einkommen besteuert, meist zu einem günstigeren Steuersatz als im Erwerbsleben.', 'Die Direktversicherung bietet flexible Vorsorgemöglichkeiten, wie die Wahl zwischen Rente oder Kapitalzahlung ab dem 62. Geburtstag.', 'Hinterbliebenenabsicherung durch Beitragsrückgewähr und Rentengarantiezeit sind möglich.', 'Berufsunfähigkeits-Zusatzversicherung kann ab 50 % Berufsunfähigkeit eine Rente zahlen.', 'Arbeitgeber können durch die Direktversicherung Mitarbeitende motivieren und binden, da Beiträge steuer- und sozialversicherungsfrei sind.', 'Die Verwaltung der Verträge kann digital über das SIGNAL IDUNA bAVnet erfolgen.']"
signal_iduna_group,Drohnenversicherung,Haftpflichtversicherung,"['Schutz bei Schäden durch Flugdrohnen im gewerblichen Einsatz', 'Luftfahrt-Haftpflichtversicherung für Personen- und Sachschäden', 'Versicherungsschutz wählbar zwischen 1, 3, 5 und 7,5 Mio. Euro pauschal', 'Versicherungsschutz bis 250.000 Euro für Vermögensschäden', 'Angebote bis 25 kg Startgewicht der Flugdrohne', 'Aufstiegsgenehmigung erforderlich', 'Schutz für alle Betriebsangehörigen und berechtigte Personen', 'Luftfahrt-Kaskoversicherung für Schäden an der Flugdrohne', 'Absicherung während des Flugbetriebes, der Lagerung und des Transportes', 'Selbstbeteiligung von 1% der Versicherungssumme, mind. 50 Euro', 'Versicherungssummen bis zu 30.000 Euro', 'Erweiterte Neuwertversicherung (Goldene Regel)', 'Abwahl der Gefahren Lagerung und/oder Transport gegen Beitragsnachlass']"
signal_iduna_group,Elektronikversicherung,Gewerbeversicherung,"['Sichert elektronische Geräte und Anlagen optimal ab.', 'Deckt unvorhergesehene Zerstörung, Beschädigung oder Abhandenkommen ab.', 'Typische Schäden: unsachgemäße Handhabung, fahrlässige oder böswillige Beschädigung, Kurzschluss und Überspannungen, Diebstahl, Abhandenkommen, Folgeschäden aus Fehlern in der Konstruktion, beim Material oder in der Ausführung, höhere Gewalt, Feuchtigkeit.', 'Datenversicherung übernimmt finanzielle Aufwendungen für die Wiederbeschaffung bzw. Wiederherstellung verlorengegangener Daten durch einen versicherten Sachschaden.', 'Beratung durch einen Außendienstpartner wird empfohlen, um die Versicherung optimal an den Bedarf anzupassen.']"
signal_iduna_group,Rechtsschutzversicherung für Landwirte,Rechtsschutzversicherung,"['Umfassender Versicherungsschutz für Handwerk, Handel und Gewerbe', 'Schutz vor existenzbedrohenden Kosten bei Rechtsstreitigkeiten', 'Schutz für den Betrieb und alle Beschäftigten bei der Ausübung ihrer beruflichen Tätigkeit', 'Telefonische Erstberatung durch einen Rechtsanwalt', 'Kostenübernahme für außergerichtliche Streitbeilegung in Form einer Mediation', 'Erweiterter Straf-Rechtsschutz für Strafverfahren ohne Verurteilung wegen Vorsatzes', 'Forderungsmanagement-Service für nicht rechtsschutzversicherbare Forderungen', 'Wirtschaftsauskunfts-Service für Einholung von Wirtschaftsauskünften und Bonitätsinformationen', 'Versicherungsschutz für selbstgenutzte Firmengebäude und Straßenverkehr', 'Schutz als Mieter oder Leasingnehmer von Kraftfahrzeugen und Anhängern', 'Versicherungsschutz für berechtigte Fahrer und Insassen von fremden Kfz', 'Versicherungsschutz als Fußgänger, Radfahrer und Fahrgast in öffentlichen oder privaten Verkehrsmitteln', 'Speziell für Handwerker konzipiert', 'Schutz bei Vertragsstreitigkeiten mit Kunden', 'Speziell für Ärzte und Heilberufe konzipiert', 'Schutz bei Vertragsstreitigkeiten mit Patienten', 'Umfassender Schutz für Landwirte, ihren Betrieb und ihre Familie']"
signal_iduna_group,Flottenversicherung,Gewerbeversicherung,"['Betriebs-, Brems- und Bruchschäden', 'Verzicht auf Abzug Neu für Alt', 'Versicherungsschutz bei Eigenschäden', 'Neuwert-/Kaufwertentschädigung', 'Kleinflottenmodell für Handel und Handwerksunternehmen', 'Gleicher Beitragssatz je Fahrzeuggruppe bei Fuhrpark-Beitragssatzmodell', 'Flotte Select (Stückpreismodell): Individueller Deckungsschutz dank Baukastensystem', 'Kleinflottenmodell für 3 bis 9 Fahrzeuge', 'Fuhrparkmodell ab 10 Fahrzeugen', 'Flotte Select für Flotten ab 20 gleichartigen Fahrzeugen oder gemischte Flotten ab 30 Fahrzeugen', 'Besondere Schadenfreiheitsrabatte und attraktive Sonderkonditionen für Kleinflotten', 'Einheitliche Beitragssätze je Fahrzeuggruppe im Fuhrparkmodell', 'Baukastensystem für individuellen Versicherungsschutz im Flotte Select Modell', 'Möglichkeit zur Erweiterung der Flotte während der Vertragslaufzeit', 'Abdeckung von Eigenschäden durch Unfälle zwischen versicherten Kfz des Fuhrparks und Schäden auf dem Betriebsgelände']"
signal_iduna_group,Forderungsausfall­versicherung,Kreditversicherung,"['Die Versicherung sichert einen großen Teil der ausgefallenen Forderungen ab.', 'Übernahme von Rechtsverfolgungskosten, wenn der Streit um Forderungen vor Gericht ausgetragen werden muss.', 'Geeignet für mittelständische Unternehmen, Selbstständige und Freiberufler mit einem beitragsrelevanten Jahresumsatz bis zu 30 Mio. EUR.', 'Versichert sind Ausfälle von Forderungen im In- und Ausland einschließlich Mehrwertsteuer aus Warenlieferungen, Werk- oder Dienstleistungen bei Zahlungsverzug oder Zahlungsunfähigkeit.', 'Unbestrittene Forderungen aus Warenlieferungen, Werk- oder Dienstleistungen können versichert werden.', 'Bonitätsprüfungen sind notwendig, um den Versicherungsschutz pro Kunde aufzubauen.', 'Auch ausländische Forderungen werden abgesichert, jedoch ist die Risikoübernahme auf bestimmte Länder begrenzt.', 'Entschädigung bei Zahlungsverzug zwei Monate nach Fälligkeit oder bei Zahlungsunfähigkeit (Insolvenz) des Auftraggebers.', 'Bei bestrittenen Forderungen können Rechtsverfolgungskosten über eine Rechtsschutz-Hotline geltend gemacht werden.']"
signal_iduna_group,Gewerbliche Gebäudeversicherung,Gebäudeversicherung,"['Absicherung Ihrer Immobilie gegen Feuer, Leitungswasser, Sturm und Hagel', 'Individuell erweiterbarer Schutz', 'Schutz auch bei grober Fahrlässigkeit', 'Versicherungssumme muss dem Bedarf entsprechen, um vollständigen Wiederaufbau zu ermöglichen', 'Modular erweiterbar mit Zusatzleistungen', 'Gleitende Neuwertversicherung passt sich automatisch Kostensteigerungen an', 'Versicherbare Gefahren: Feuer, Leitungswasser, Sturm und Hagel, erweiterte Elementarschadenversicherung', 'Unbenannte Gefahren bis 50.000 € versicherbar', 'Gebäudetechnik versicherbar: 100.000 € / 250.000 € / 500.000 €', 'Gebäudeglas versicherbar: pauschal gesamtes Gebäude/ Räume des allgemeinen Gebrauchs/ Einzelverglasung', 'Mieterbaustein für unvorhergesehene Kosten wie Aufräumung, Schädlingsbekämpfung, Desinfektion und Reinigung', 'Verzicht auf den Einwand der groben Fahrlässigkeit', 'Unterversicherungsverzicht bei Vereinbarung einer Versicherungssumme Wert 1914', 'Innovationsgarantie für zukünftige beitragsfreie Bedingungsverbesserungen', 'Nachhaltige Absicherung mit umweltfreundlicheren Materialien, Wallboxen, Photovoltaik- und Solaranlagen', 'Mitversicherung von Garagen, Carports und Nebengebäuden auf dem Versicherungsgrundstück', 'Graffiti-Schäden innerhalb und außerhalb von Gebäuden', 'Mitversicherung von Nässeschäden infolge undichter Silikonfugen', 'Legionellen-Kontamination: Mietausfall und Reinigung der Trinkwasserleitung bis 10.000 Euro p.a.', 'Mietnomaden: Kosten für Aufräumung, Schädlingsbekämpfung, Desinfektion und Reinigung bis 5.000 Euro', 'Transport- und Lagerkosten bis zu 365 Tage mitversichert']"
signal_iduna_group,hogarenteplus,Rentenversicherung,"['Innovative Branchenlösung zur Altersvorsorge im Hotel- und Gaststättengewerbe', 'Exklusiver Partner von DEHOGA und NGG zur Umsetzung der Branchenlösung', 'Online, schnelle und einfache Einrichtung der betrieblichen Altersversorgung', 'Tarifvertrag seit 2002 für zusätzliche Altersvorsorge in Hotellerie und Gastronomie', 'Vollzeitbeschäftigte erhalten 240 Euro jährlich, Teilzeitkräfte anteilig', 'Auszubildende erhalten 240 Euro bei freiwilliger Entgeltumwandlung (mind. 120 Euro/Jahr)', 'Anspruch auf Arbeitgeberbeitrag nach 24 Monaten Unternehmenszugehörigkeit, verkürzt auf 6 Monate bei freiwilliger Entgeltumwandlung', 'Freiwillige Entgeltumwandlung von laufendem Entgelt, Sonderzahlungen und vermögenswirksamen Leistungen möglich', 'Steuer- und Sozialabgabenersparnis bis zu einem Beitrag von 302 Euro monatlich', 'Zusätzlicher Arbeitgeberzuschuss von 16% zur Entgeltumwandlung bei Einsparung von Sozialabgaben', 'Beispiel: 936 Euro jährliche Altersvorsorge bei 600 Euro freiwilliger Entgeltumwandlung und 96 Euro Arbeitgeberzuschuss', 'Flexible und leistungsstarke Betriebsrente mit umfangreichen Garantieversprechen für mehr Sicherheit im Alter', 'Verwaltung der Verträge über SIGNAL IDUNA bAVnet, digital und papierlos']"
signal_iduna_group,Inhaber-Ausfallversicherung,Betriebsunterbrechungsversicherung,"['Wir zahlen bis zu 12 Monate je Leistungsfall', 'Die Erstattung erfolgt in Form einer Tagespauschale', 'Unbürokratische Hilfe ohne aufwändige Erbringung von Nachweisen', 'Die Inhaber-Ausfallversicherung leistet für jeden Tag der Arbeitsunfähigkeit einen pauschalen Tagessatz', 'Die Leistung steigt mit zunehmender Dauer der Arbeitsunfähigkeit und erfolgt für bis zu 12 Monate', 'Die Leistung kann frei verwendet werden, z. B. um laufende Kosten zu decken, eine Ersatzkraft einzustellen oder Ertragseinbußen abzufedern', 'Grundschutz „Unfall“ ist immer enthalten, optional „Krankheit“ und psychische Erkrankungen hinzubuchbar', 'Versicherungssumme: 10.000 bis 400.000 Euro', 'Karenzzeit: 21, 42 oder 90 Tage', 'Früher Schutz: Leistung schon ab 60 % Arbeitsunfähigkeit', 'Mehr Schutz: Wir leisten bei gleicher Diagnose auch mehrfach', 'Immer Schutz: Unfallschutz immer möglich', 'Mitwachsender Schutz: Automatische Erhöhung durch Dynamik (ohne erneute Gesundheitsprüfung)', 'Versicherungsschutz besteht max. bis zum Erreichen des 65. Lebensjahres', 'Keine Wartezeiten, außer bei der Option „Psychische Erkrankung“ (8 Monate Wartezeit)', 'Versicherungsschutz weltweit, aber nur für Personen mit ständigem Wohnsitz in Deutschland', 'COVID-19 ist im Aufbauschutz „Krankheit” mitversichert, wenn zu mindestens 60 % arbeitsunfähig', 'Produktbroschüre verfügbar als Download (PDF, 0,8 kB)']"
signal_iduna_group,SIGNAL IDUNA Betriebsinhaltsversicherung,Geschäftsinhaltsversicherung,"['Optimaler Schutz für betriebliches Inventar gegen Schäden.', 'Versichert gegen Feuer, Leitungswasser, Sturm und Hagel, Elementarschäden, Einbruchdiebstahl und Raub.', 'Ersetzt Kosten für Schuttentsorgung und Erdreichentsorgung nach einem versicherten Schaden.', 'Unterstützung bei der Wiederherstellung von Akten und Geschäftsunterlagen.', 'Möglichkeit der Deckungserweiterungen, z.B. für Bargeld.', 'Beratung zur Festlegung der richtigen Versicherungssummen.', 'Beispiele für Schadensfälle: Einbruchsversuch, Brand in Wäscherei, Rohrbruch in Raumausstattergeschäft.', 'Wichtigkeit der richtigen Festlegung der Versicherungssumme.', 'Versicherungsschutz innerhalb der versicherten Räume und unter bestimmten Bedingungen auch außerhalb.', 'Beratung zur Risikobewertung und -begrenzung vor Abschluss der Versicherung.']"
signal_iduna_group,Kautionsversicherung,Kreditversicherung,"['Über 20 verschiedene Bürgschaftsarten', 'Für Unternehmen jeder Größe, vom Kleinstunternehmen bis zum Konzern', 'Bereits ab einem Mindestbeitrag von 300 € jährlich abschließbar', 'Keine Maximalbürgschaft', 'Alternative zu klassischen Bankbürgschaften', 'Entlastet die Kreditlinie bei der Bank', 'Zusammenarbeit mit R+V Allgemeine Versicherung AG als Risikoträger', 'Geeignet für Bauhaupt- und Ausbaugewerbe, Maschinen- und Anlagenbau sowie andere Branchen', 'Bürgschaften in deutscher Sprache, nach deutschem Recht und mit deutscher Gerichtsstandsvereinbarung', 'Möglichkeit, bestehende Bankbürgschaften durch Bürgschaften über die Kautionsversicherung zu ersetzen', 'Sicherheitseinbehalte aus der Vergangenheit können durch Bürgschaften abgelöst werden', 'Bürgschaftsarten umfassen Mängelanspruchsbürgschaft, Vertragserfüllungsbürgschaft, An-/Vorauszahlungsbürgschaft, Bietungsbürgschaft, Mietbürgschaft für Gewerbeobjekte, Zollbürgschaft und viele mehr.']"
signal_iduna_group,Maschinenversicherung,Maschinenkasko- und Maschinenbruchversicherung,"['Die Maschinenversicherung von SIGNAL IDUNA sichert stationäre Maschinen und Anlagen sowie mobile Geräte rundum ab.', 'Versichert sind unvorhergesehene Zerstörung, Beschädigung oder Abhandenkommen von Maschinen.', 'Typische Schäden, die nicht über die Betriebsinhaltsversicherung abgedeckt sind, werden versichert, z.B. Bedienungsfehler, fahrlässige oder böswillige Beschädigung.', 'Folgeschäden aus Fehlern in der Konstruktion, beim Material oder in der Ausführung sind abgedeckt.', 'Kurzschluss und Überspannungen sowie Versagen der Mess- und Regeltechnik sind versichert.', 'Fahrbare und transportable Geräte wie Autokrane, Baumaschinen, fahrbare Stromaggregate oder Gabelstapler können zusätzlich gegen Kasko- und Betriebsschäden, Vandalismus, Brand, Blitzschlag, Explosion, Überschwemmungs- und Hochwasserschäden, Transportschäden und Diebstahl abgesichert werden.', 'Beratung durch einen SIGNAL IDUNA-Außendienstpartner wird empfohlen, um die Versicherung optimal an den Bedarf anzupassen.']"
signal_iduna_group,Pensionskasse,Rentenversicherung,"['Mit einer arbeitnehmerfinanzierten Pensionskassenversorgung sorgen Sie intelligent vor und nutzen Steuer- und Sozialabgabenvorteile.', 'Beiträge werden durch Entgeltumwandlung aus dem Bruttoeinkommen finanziert und sind innerhalb bestimmter Grenzen steuer- und sozialversicherungsfrei.', 'Das Anlagekonzept kann klassisch oder fondsgebunden sein.', 'Bei einem Jobwechsel kann die Pensionskassenversorgung mitgenommen oder privat weitergeführt werden.', 'Arbeitnehmer haben einen Rechtsanspruch auf betriebliche Altersversorgung durch Entgeltumwandlung.', 'Beiträge sind nach § 3 Nr. 63 Einkommensteuergesetz bis zu 8 % der Beitragsbemessungsgrenze steuerfrei.', 'Pensionskassenbeiträge sind bis zu 4 % der Beitragsbemessungsgrenze sozialabgabenfrei.', 'Rentenbeginn kann ab dem 62. Geburtstag individuell bestimmt werden.', 'Möglichkeit zur Hinterbliebenenabsicherung durch Beitragsrückgewähr und Vereinbarung einer Rentengarantiezeit.', 'Berufsunfähigkeits-Zusatzversicherung ab 50 % Berufsunfähigkeit.', 'Leistungen aus der Pensionskasse werden im Alter als Einkommen besteuert, meist zu einem günstigeren Steuersatz.', 'Die Pensionskasse ist gegen Insolvenz des Arbeitgebers geschützt.', 'Arbeitgeber können durch die Pensionskasse Sozialbeiträge sparen und ihren Mitarbeitern eine attraktive Altersversorgung bieten.', 'Beiträge sind Betriebsausgaben und innerhalb vorgegebener Grenzen steuer- und sozialversicherungsfrei.', 'Fondsgebundene Versicherungslösungen mit moderner Garantie sind verfügbar.', 'Keine Beiträge an den Pensions-Sicherungs-Verein VVaG erforderlich.']"
signal_iduna_group,Pensionszusage,not_defined,"['Die Pensionszusage eignet sich insbesondere für die Versorgung von Arbeitnehmern mit Einkommen über der Beitragsbemessungsgrenze.', 'Die Pensionszusage ist das Versprechen des Arbeitgebers an den Arbeitnehmer, ihm bei Erreichen der Altersgrenze, bei Invalidität oder im Todesfall den Hinterbliebenen Versorgungsleistungen zu zahlen.', 'Der Arbeitnehmer hat im Versorgungsfall einen direkten Anspruch gegen den Arbeitgeber, der die Leistungen aus eigenen Mitteln erbringt.', 'Um sich von den betriebsfremden Risiken zu befreien und im Versorgungsfall das notwendige Kapital zur Verfügung zu haben, wird dem Arbeitgeber eine Rückdeckungsversicherung bei der SIGNAL IDUNA Lebensversicherung AG empfohlen.', 'Für die Versorgungsverpflichtung muss der Arbeitgeber sowohl in der Handels- als auch in der Steuerbilanz Pensionsrückstellungen bilden.', 'Der Wert der Rückdeckungsversicherung ist auf der Aktivseite der Bilanz auszuweisen.', 'Die Pensionszusage bietet Gestaltungsfreiheit und Flexibilität sowie unbegrenzte Dotierungsmöglichkeiten.', 'Sie eignet sich insbesondere für die Versorgung von Personen mit hohen Versorgungslücken wie leitende Angestellte, Gesellschafter-Geschäftsführer und alle Arbeitnehmer mit Einkommen über der Beitragsbemessungsgrenze in der gesetzlichen Rentenversicherung.', 'Die Pensionszusage wird häufig als zusätzliche Leistung zum Gehalt gewährt und eignet sich auch für die Umwandlung hoch besteuerter Einmalzahlungen wie Tantiemen oder Boni.', 'Eine Beratung durch SIGNAL IDUNA wird empfohlen, um die betriebliche Vorsorge mit der rückgedeckten Pensionszusage optimal zu gestalten.']"
